#Source_Name,ASSOC_GAM,ASSOC_TEV,CLASS,ASSOC1,ASSOC2,Flags
4FGL J0919.3+6607,3FGL J0919.4+6604,,,,,0
4FGL J0919.5-6203,,,,,,0
4FGL J0920.9+4441,3FHL J0920.8+4442,,fsrq,S4 0917+44,,0
4FGL J0920.9-2256,3FHL J0920.9-2256,,bll,NVSS J092057-225721,,0
4FGL J0921.6+6216,3FGL J0921.8+6215,,fsrq,OK 630,,0
4FGL J0921.7-6317,,,lmb,2S 0921-630,,256
4FGL J0921.7+2336,3FHL J0921.7+2336,,bll,NVSS J092145+233548,,0
4FGL J0922.4-0528,3FHL J0922.5-0528,,fsrq,TXS 0919-052,,0
4FGL J0922.6+4454,,,bcu,GB6 J0922+4458,,0
4FGL J0922.6+0434,2FGL J0922.7+0435,,bcu,GB6 J0922+0433,,0
4FGL J0922.7-3959,3FGL J0922.8-3959,,bcu,PKS 0920-39,,0
4FGL J0923.5+3852,3FGL J0923.1+3853,,bcu,B2 0920+39,,0
4FGL J0923.5+4125,3FGL J0923.3+4127,,fsrq,B3 0920+416,,0
4FGL J0924.0+2816,3FGL J0924.0+2816,,fsrq,B2 0920+28,,0
4FGL J0924.0+0534,3FGL J0924.2+0534,,bll,RBS 0771,,0
4FGL J0924.1-5202,3FGL J0923.8-5154,,,,,257
4FGL J0925.7+5959,3FHL J0925.8+5958,,bll,NVSS J092542+595812,,0
4FGL J0925.7+3126,3FGL J0925.7+3129,,bll,B2 0922+31B,,0
4FGL J0926.1-5336,,,,,,2052
4FGL J0926.4+5412,3FHL J0926.4+5411,,bll,NVSS J092638+541126,,0
4FGL J0927.2+2454,,,bcu,MG2 J092720+2456,,0
4FGL J0928.1-2035,3FGL J0927.9-2037,,fsrq,PKS 0925-203,,0
4FGL J0928.2-3048,,,bcu,PKS 0926-306,,0
4FGL J0928.4-5256,3FHL J0928.5-5256,,,,,0
4FGL J0928.4-0415,,,bcu,PKS B0926-039,,0
4FGL J0928.5+4048,3FGL J0928.5+4048,,bll,1RXS J092837.8+404858,,0
4FGL J0928.7-3529,3FGL J0928.9-3530,,bcu,NVSS J092849-352947,,0
4FGL J0929.3+5014,3FHL J0929.3+5013,,bll,GB6 J0929+5013,,0
4FGL J0929.3-2414,,,bcu,NVSS J092928-241632,,0
4FGL J0929.6+4621,,,bcu,SDSS J092922.75+462046.4,,0
4FGL J0930.3+8612,3FHL J0931.3+8611,,bll,S5 0916+864,,0
4FGL J0930.5+4951,3FHL J0930.4+4952,,bll,1ES 0927+500,,0
4FGL J0930.5+5132,3FGL J0930.7+5133,,,,,0
4FGL J0930.7+3502,,,bll,B2 0927+35,,0
4FGL J0930.9-3030,3FHL J0930.7-3031,,,,,0
4FGL J0930.9-1015,,,bcu,TXS 0928-099,,0
4FGL J0930.9+0033,,,fsrq,PKS 0928+008,,2
4FGL J0931.2-8533,,,bcu,2MASS J09321059-8534261,,0
4FGL J0931.2-1906,3FGL J0930.9-1904,,PSR,PSR J0931-1902,,2048
4FGL J0931.4-3559,3FHL J0931.4-3559,,,,,0
4FGL J0931.9+6737,3FHL J0932.1+6736,,rdg,NGC 2892,,0
4FGL J0932.6+5306,,,fsrq,S4 0929+53,,0
4FGL J0932.7+1041,,,bll,NVSS J093239+104231,,0
4FGL J0933.5-5240,3FHL J0933.5-5240,,bcu,2MASS J09334600-5240199,,0
4FGL J0933.8-6232,3FGL J0933.9-6232,,,,,0
4FGL J0934.3+3926,3FGL J0934.1+3933,,bll,GB6 J0934+3926,,0
4FGL J0934.5-1720,,,bll,RXC J0934.4-1721,,0
4FGL J0934.5+7223,,,,,,2
4FGL J0935.3-1736,3FHL J0935.2-1735,,bcu,NVSS J093514-173658,,0
4FGL J0935.3+0901,3FGL J0935.2+0903,,,,,0
4FGL J0935.5+1152,,,,,,0
4FGL J0936.3-2111,3FHL J0936.4-2109,,bcu,TXS 0933-209,,0
4FGL J0936.5+1847,,,bll,GB6 J0936+1850,,0
4FGL J0936.9-2042,,,bcu,PMN J0937-2040,,2048
4FGL J0937.1+5008,3FGL J0937.7+5008,,fsrq,GB6 J0937+5008,,0
4FGL J0937.6-3358,,,,,,4
4FGL J0937.9-1434,3FHL J0937.8-1434,,bcu,2MASS J09375473-1433499,,0
4FGL J0938.8+5155,,,,,,0
4FGL J0938.9-6403,3FGL J0937.8-6407,,bcu,2MASS J09385233-6402525,,0
4FGL J0939.3-1732,3FGL J0939.2-1732,,bcu,TXS 0936-173,,0
4FGL J0940.0-2828,3FGL J0939.9-2831,,bcu,TXS 0937-282,,0
4FGL J0940.3-7610,3FGL J0940.6-7609,,,,,0
4FGL J0940.4+6148,3FHL J0940.5+6149,,bll,RX J0940.3+6148,,0
4FGL J0940.7-6105,3FGL J0940.7-6102,,bcu,MRC 0939-608,,0
4FGL J0940.9-1335,3FGL J0940.9-1337,,fsrq,TXS 0938-133,,0
4FGL J0941.1-5429,,,PSR,PSR J0940-5428,,0
4FGL J0941.7+4125,,,bcu,GB6 J0941+4121,,0
4FGL J0941.9+2724,3FGL J0941.6+2727,,fsrq,MG2 J094148+2728,,0
4FGL J0942.3+2842,,,bll,NVSS J094223+284413,,0
4FGL J0942.3-0800,3FHL J0942.1-0758,,bll,PMN J0942-0800,,0
4FGL J0942.5+7620,,,,,,0
4FGL J0942.7-2028,,,,,,0
4FGL J0943.7+6137,,,bcu,FIRST J094420.3+613550,,0
4FGL J0944.2+5557,,,bll,NVSS J094441+555752,,0
4FGL J0944.7-5124,,,,,,0
4FGL J0945.2+5200,3FGL J0946.2+5209,,bcu,SBS 0941+522,,2
4FGL J0945.5+4635,,,fsrq,B3 0942+468,,0
4FGL J0945.7+5759,3FGL J0945.9+5756,,bll,GB6 J0945+5757,,0
4FGL J0946.0+4735,,,bll,RX J0946.0+4735,,256
4FGL J0946.2+0104,3FHL J0946.2+0104,,bll,1RXS J094620.5+010459,,4
4FGL J0946.6+1016,3FHL J0946.5+1017,,fsrq,TXS 0943+105,,0
4FGL J0947.0-3548,,,,,,2
4FGL J0947.1-2541,3FHL J0947.2-2541,,bll,1RXS J094709.2-254056,,0
4FGL J0947.6+2215,,,bll,TXS 0944+225,,0
4FGL J0947.8-4234,3FGL J0948.8-4243,,,,,0
4FGL J0948.0-3859,,,,,,4
4FGL J0948.6-0338,,,bcu,PMN J0948-0338,,0
4FGL J0948.9+0022,3FGL J0948.8+0021,,NLSY1,PMN J0948+0022,,0
4FGL J0949.0+4038,3FGL J0948.6+4041,,fsrq,4C +40.24,,0
4FGL J0949.2+1749,1FGL J0949.8+1757,,fsrq,TXS 0946+181,,0
4FGL J0949.7+5819,,,bcu,2MASS J09493571+5819164,,0
4FGL J0949.8+7551,3FGL J0950.4+7550,,,,,0
4FGL J0950.2+0615,,,bll,GB6 J0950+0615,,0
4FGL J0950.2+4553,3FHL J0950.3+4553,,bll,RX J0950.2+4553,,0
4FGL J0951.7-5328,,,spp,SNR G279.0+01.1,,0
4FGL J0951.8-3711,3FGL J0948.1-3641,,,,,257
4FGL J0951.9-5946,,,,,,2048
4FGL J0952.1+3932,1FGL J0952.2+3926,,bll,RX J0952.2+3936,,0
4FGL J0952.1-0607,,,PSR,PSR J0952-0607,,2048
4FGL J0952.2+7503,3FHL J0952.3+7502,,bll,RBS 0804,,0
4FGL J0952.6-5048,,,bcu,2MASS J09524301-5049538,,0
4FGL J0952.8+0712,3FGL J0952.8+0711,,bcu,SDSS J095249.57+071329.9,,0
4FGL J0953.0-0840,3FHL J0953.0-0840,,bll,PMN J0953-0840,,0
4FGL J0953.4-7659,3FHL J0953.3-7659,,bcu,RX J0953.1-7657,,0
4FGL J0953.6-1509,3FGL J0953.7-1510,,,,,0
4FGL J0954.2+4913,3FHL J0954.2+4912,,bll,1ES 0950+495,,0
4FGL J0954.2-2520,3FHL J0954.2-2520,,,,,0
4FGL J0955.1+3551,,,bll,1RXS J095508.2+355054,,0
4FGL J0955.3-3949,3FGL J0954.8-3948,,,,,0
4FGL J0955.4-6151,3FGL J0955.6-6148,,PSR,PSR J0955-6150,,0
4FGL J0955.7+6940,3FHL J0955.8+6939,M 82,sbg,M 82,,0
4FGL J0955.8-4106,,,,,,1
4FGL J0956.0+3936,,,bcu,CRATES J095608.56+393516.2,,0
4FGL J0956.5-0958,,,bll,1RXS J095627.2-095720,,0
4FGL J0956.7+2516,3FGL J0956.6+2515,,fsrq,OK 290,,0
4FGL J0957.3-1348,3FGL J0957.5-1351,,fsrq,PMN J0957-1350,,0
4FGL J0957.6+5523,3FHL J0957.6+5523,,fsrq,4C +55.17,,0
4FGL J0957.6-3051,,,,,,0
4FGL J0957.6-5208,,,,,,256
4FGL J0957.8+3423,,,bcu,B2 0954+34,,0
4FGL J0958.0+4728,3FGL J0957.4+4728,,fsrq,OK 492,,0
4FGL J0958.0-0319,3FHL J0957.9-0318,,bll,1RXS J095806.4-031729,,0
4FGL J0958.0+3222,,,agn,3C 232,,0
4FGL J0958.1-6753,3FGL J0958.4-6752,,bcu,1RXS J095812.8-675241,,0
4FGL J0958.4+5042,,,fsrq,7C 0955+5054,,0
4FGL J0958.4-2441,3FGL J0958.6-2447,,bcu,TXS 0956-244,,0
4FGL J0958.7+6534,3FHL J0958.7+6533,S4 0954+65,BLL,S4 0954+65,,0
4FGL J0958.8+7039,,,bcu,GB6 J0958+7039,,0
4FGL J0959.4+2120,3FGL J0959.7+2124,,bll,RX J0959.4+2123,,0
4FGL J0959.6+4606,,,bcu,2MASX J09591976+4603515,,256
4FGL J1001.1+2911,3FHL J1001.2+2910,,bll,GB6 J1001+2911,,0
4FGL J1002.3-2810,3FGL J1002.0-2837,,,,,258
4FGL J1002.5+2215,3FHL J1002.6+2216,,bll,1RXS J100235.8+221609,,0
4FGL J1002.8+2140,,,,,,0
4FGL J1003.4+0205,,,bcu,SDSS J100326.63+020455.6,,0
4FGL J1003.6-2137,,,bcu,1RXS J100342.0-213752,,0
4FGL J1003.6+2605,3FGL J1003.6+2608,,bll,PKS 1000+26,,0
4FGL J1004.6-5215,3FGL J1003.7-5215,,,,,4
4FGL J1006.5+6440,,,bll,RX J1006.1+6440,,0
4FGL J1006.7-2159,3FHL J1006.7-2158,,fsrq,PKS 1004-217,,0
4FGL J1007.0+3455,3FHL J1006.9+3455,,bll,EXO 1004.0+3509,,0
4FGL J1007.6-3332,3FGL J1007.4-3334,,fsrq,PKS 1005-333,,0
4FGL J1008.0+0620,3FHL J1008.0+0622,,bll,MG1 J100800+0621,,0
4FGL J1008.0+0028,3FGL J1007.8+0026,,bcu,PKS 1005+007,,0
4FGL J1008.1-5706,3FGL J1008.6-5706,,unk,1RXS J100718.2-570335,,262
4FGL J1008.2-1000,,,,,,256
4FGL J1008.7-2909,3FGL J1008.9-2910,,bcu,PMN J1008-2912,,0
4FGL J1008.8-3139,3FGL J1009.0-3137,,bcu,PKS 1006-313,,0
4FGL J1010.2-3119,3FHL J1010.2-3119,1RXS J101015.9-311909,bll,1RXS J101015.9-311909,,0
4FGL J1010.8-0158,3FGL J1010.8-0158,,fsrq,PKS 1008-01,,0
4FGL J1011.1-4420,,,unk,1RXS J101130.7-442241,,256
4FGL J1011.3-0427,,,fsrq,PKS B1008-041,,0
4FGL J1011.4-5729,,,,,,2
4FGL J1011.6+3600,,,,,,0
4FGL J1012.1-4235,3FGL J1012.0-4235,,PSR,PSR J1012-4235,,0
4FGL J1012.3+0629,3FHL J1012.2+0630,,bll,NRAO 350,,0
4FGL J1012.7+4228,3FHL J1012.6+4228,,bll,B3 1009+427,,0
4FGL J1012.7+2439,3FGL J1012.6+2439,,fsrq,MG2 J101241+2439,,0
4FGL J1013.4-4006,3FGL J1013.4-4008,,bcu,2MASS J10131955-4005473,,0
4FGL J1013.7+3444,3FGL J1013.5+3440,,fsrq,OL 318,,0
4FGL J1014.3+4112,3FGL J1014.2+4115,,bcu,GB6 J1014+4112,,0
4FGL J1014.6+6126,,,,,,0
4FGL J1014.7+3210,,,,,,0
4FGL J1014.8+2257,2FGL J1014.1+2306,,fsrq,OL 220,,0
4FGL J1014.8-0537,,,bcu,AT20G J101446-054049,,0
4FGL J1014.9-4508,3FHL J1014.9-4509,,bcu,PMN J1014-4508,,0
4FGL J1015.0+4926,3FHL J1015.0+4926,1ES 1011+496,bll,1H 1013+498,,0
4FGL J1015.1-6353,,,,,,0
4FGL J1015.5-6030,3FGL J1016.5-6034,,,,,0
4FGL J1015.6+5553,3FGL J1016.1+5555,,fsrq,TXS 1012+560,,0
4FGL J1016.0+0512,3FHL J1016.0+0512,,fsrq,TXS 1013+054,,0
4FGL J1016.1-4247,3FHL J1016.2-4245,,,,,0
4FGL J1016.2-5729,,,,,,0
4FGL J1016.3-5857,3FHL J1016.2-5857,HESS J1018-589 B,PSR,PSR J1016-5857,,0
4FGL J1016.5-2650,3FGL J1016.9-2653,,bcu,2MASS J10163471-2650593,,0
4FGL J1017.3+5204,,,bcu,7C 1013+5217,,0
4FGL J1017.4+5956,,,,,,0
4FGL J1017.8+0715,,,bcu,CRATES J101822.50+071518.2,,0
4FGL J1018.1-4051,,,,,,0
4FGL J1018.1+1905,3FHL J1018.1+1906,,bll,NVSS J101808+190614,,0
4FGL J1018.1-2705,3FGL J1016.9-2653,,,,,2
4FGL J1018.2+0145,,,,,,0
4FGL J1018.3-3124,3FGL J1018.4-3119,,fsrq,PKS 1016-311,,0
4FGL J1018.3-0703,,,,,,0
4FGL J1018.4+3540,3FGL J1018.3+3542,,fsrq,B2 1015+35B,,0
4FGL J1018.4+0528,3FGL J1018.5+0530,,fsrq,TXS 1015+057,,0
4FGL J1018.4+2210,,,,,,0
4FGL J1018.8+5913,3FGL J1018.8+5913,,bll,TXS 1015+594,,0
4FGL J1018.9+1043,,,bcu,SDSS J101857.97+103625.6,,4
4FGL J1018.9-5856,3FHL J1018.8-5857,HESS J1018-589 A,HMB,1FGL J1018.6-5856,FGES J1036.3-5833 field,0
4FGL J1019.3+5625,,,,,,0
4FGL J1019.7+6321,3FHL J1019.7+6321,,bll,GB6 J1019+6319,,0
4FGL J1019.7+0511,,,,,,0
4FGL J1019.8-5749,3FGL J1020.0-5749,,PSR,PSR J1019-5749,FGES J1036.3-5833 field,0
4FGL J1020.4-5314,,,,,,0
4FGL J1020.7-3920,,,,,,4
4FGL J1021.1+1626,,,bll,SDSS J102100.35+162554.0,,0
4FGL J1021.4+8021,3FGL J1021.8+8023,,bcu,NVSS J102201+802350,,0
4FGL J1021.8-6308,,,,,,0
4FGL J1022.4-4231,3FHL J1022.4-4233,,bll,PMN J1022-4232,,0
4FGL J1022.7-0112,3FHL J1022.7-0113,,bll,RX J1022.7-0112,,0
4FGL J1023.0-5745,3FGL J1023.1-5745,,PSR,PSR J1023-5746,Westerlund 2 field,0
4FGL J1023.1+3949,3FGL J1023.1+3952,,fsrq,4C +40.25,,0
4FGL J1023.2+2859,,,fsrq,TXS 1020+292,,0
4FGL J1023.3-5747e,3FHL J1023.3-5747e,Westerlund 2,SFR,Westerlund 2,FGES J1036.3-5833 field,4
4FGL J1023.7+0038,3FHL J1023.7+0040,,LMB,PSR J1023+0038,,0
4FGL J1023.8+3002,3FHL J1023.8+3002,,bll,RX J1023.6+3001,,0
4FGL J1023.8-4335,3FHL J1023.8-4335,,bll,RX J1023.9-4336,,0
4FGL J1023.9-3236,3FGL J1024.1-3232,,fsrq,PKS 1021-323,,0
4FGL J1024.5-0719,3FGL J1024.6-0718,,PSR,PSR J1024-0719,,0
4FGL J1024.5-5329,,,unk,1RXS J102441.6-533141,,0
4FGL J1024.5-4543,3FHL J1024.5-4543,,unk,1RXS J102430.1-454401,,0
4FGL J1024.8+2332,3FGL J1025.1+2333,,bll,MG2 J102456+2332,,0
4FGL J1026.2-5731,3FGL J1026.2-5730,,,,FGES J1036.3-5833 field,4
4FGL J1026.9+0608,3FHL J1026.9+0608,,bll,NVSS J102703+060934,,0
4FGL J1026.9-1749,3FHL J1027.0-1749,,bll,1RXS J102658.5-174905,,0
4FGL J1027.0-8542,3FHL J1027.0-8543,,bll,PKS 1029-85,,0
4FGL J1027.2+7427,3FGL J1026.5+7423,,bcu,GB6 J1027+7428,,0
4FGL J1027.6+6317,3FHL J1027.5+6317,,bll,RX J1027.4+6317,,0
4FGL J1027.6+1828,3FGL J1028.0+1829,,bcu,GB6 J1027+1831,,0
4FGL J1027.6+8251,3FGL J1027.8+8253,,bcu,2MASS J10284195+8253398,,0
4FGL J1027.9+0252,,,fsrq,TXS 1025+031,,0
4FGL J1028.1-3550,,,,,,0
4FGL J1028.3+3108,,,bcu,TXS 1025+313,,0
4FGL J1028.4-1539,,,,,,0
4FGL J1028.4-0234,3FGL J1028.5-0235,,fsrq,PMN J1028-0237,,0
4FGL J1028.5-5819,3FHL J1028.5-5818,HESS J1026-582,PSR,PSR J1028-5819,FGES J1036.3-5833 field,0
4FGL J1029.3-6657,,,unk,PMN J1029-6656,,0
4FGL J1029.4-0828,,,,,,0
4FGL J1029.9+7335,,,,,,4
4FGL J1030.2-8403,2FGL J1032.9-8401,,bcu,PMN J1030-8402,,0
4FGL J1030.4-3001,,,bcu,PMN J1030-3004,,0
4FGL J1030.6-2028,3FHL J1030.6-2029,,bcu,NVSS J103040-203032,,0
4FGL J1030.7+6118,,,,,,0
4FGL J1031.1+7442,3FHL J1031.2+7442,,bll,S5 1027+74,,0
4FGL J1031.3+5053,3FHL J1031.3+5053,,bll,1ES 1028+511,,0
4FGL J1031.6+6019,3FGL J1031.6+6021,,fsrq,TXS 1028+605,,0
4FGL J1032.6+3737,3FHL J1032.7+3737,,bll,B3 1029+378,,0
4FGL J1032.7+6624,3FHL J1032.8+6625,,bll,2MASS J10323905+6623234,,0
4FGL J1033.1+4115,3FHL J1033.1+4118,,fsrq,S4 1030+41,,0
4FGL J1033.5-5035,3FHL J1033.4-5033,,bcu,2MASS J10333216-5035287,,0
4FGL J1033.5+4221,,,bll,GB6 J1033+4222,,0
4FGL J1033.7+3708,3FHL J1033.7+3707,,bcu,RX J1033.8+3708,,0
4FGL J1033.9+6050,3FHL J1034.0+6051,,FSRQ,S4 1030+61,,0
4FGL J1034.0-2547,,,bcu,PMN J1033-2544,,0
4FGL J1034.7-4645,3FHL J1034.8-4645,,unk,1RXS J103438.7-464412,,0
4FGL J1035.1-0608,,,,,,0
4FGL J1035.3-2050,,,bcu,2MASS J10351532-2050261,,0
4FGL J1035.3+5541,3FGL J1035.2+5545,,bcu,GB6 J1035+5542,,0
4FGL J1035.4-6720,3FGL J1035.7-6720,,PSR,PSR J1035-6720,,0
4FGL J1035.6+4409,,,,,,0
4FGL J1036.2+2202,,,fsrq,OL 256,,0
4FGL J1036.3-5833e,3FHL J1036.3-5833e,,,,,4
4FGL J1036.5-1809,,,,,,0
4FGL J1036.5+1231,,,bll,TXS 1034+128,,0
4FGL J1036.5-8318,3FGL J1036.0-8317,,PSR,PSR J1036-8317,,0
4FGL J1036.6-4349,3FGL J1036.4-4348,,,,,0
4FGL J1037.4-2933,3FGL J1037.0-2934,,fsrq,PKS 1034-293,,0
4FGL J1037.7-2822,3FGL J1037.5-2821,,fsrq,PKS B1035-281,,0
4FGL J1037.7+5711,3FHL J1037.6+5711,,bll,GB6 J1037+5711,,258
4FGL J1037.8-5810,3FGL J1039.1-5809,,,,FGES J1036.3-5833 field,4
4FGL J1038.2-2425,3FGL J1038.0-2425,,bcu,GALEXASC J103832.39-242416.9,,0
4FGL J1038.8-5312,3FGL J1038.9-5311,,fsrq,MRC 1036-529,,0
4FGL J1039.2+3258,,,,,,0
4FGL J1039.2-2848,,,,,,0
4FGL J1039.7-1540,,,fsrq,PKS B1036-154,,0
4FGL J1039.9+7326,3FHL J1039.3+7325,,bcu,GB6 J1039+7326,,0
4FGL J1040.5+0617,3FHL J1040.5+0618,,bll,GB6 J1040+0617,,0
4FGL J1041.0+1342,3FHL J1040.9+1341,,bll,1RXS J104057.7+134216,,0
4FGL J1041.1-1201,3FGL J1040.9-1205,,bcu,NVSS J104108-120332,,0
4FGL J1041.7+3902,3FHL J1041.7+3900,,bll,B3 1038+392,,0
4FGL J1041.9-0557,3FHL J1041.9-0558,,bll,PMN J1042-0558,,0
4FGL J1042.1-4128,3FHL J1042.2-4128,,bcu,1RXS J104204.1-412936,,0
4FGL J1042.9+0054,3FHL J1042.8+0055,,bcu,RBS 0895,,0
4FGL J1043.0+5316,,,,,,0
4FGL J1043.2+2408,3FHL J1043.1+2409,,fsrq,B2 1040+24A,,0
4FGL J1043.6+0654,,,bll,NVSS J104323+065307,,4
4FGL J1044.4-5737,3FGL J1044.5-5737,,PSR,PSR J1044-5737,FGES J1036.3-5833 field,2
4FGL J1044.6+8053,3FGL J1044.4+8058,,fsrq,S5 1039+81,,2
4FGL J1045.1-5940,3FHL J1045.1-5941,Eta Carinae,BIN,Eta Carinae,FGES J1036.3-5833 field,4
4FGL J1045.7-6414,3FGL J1045.3-6414,,unk,1RXS J104537.2-641438,,0
4FGL J1045.8-2928,3FGL J1045.7-2926,,fsrq,PKS B1043-291,,0
4FGL J1045.9-2331,3FGL J1045.5-2335,,,,,0
4FGL J1046.0+5448,,,bcu,7C 1043+5505,,0
4FGL J1046.7-6010,3FGL J1047.3-6005,,,,FGES J1036.3-5833 field,4
4FGL J1046.8-2534,3FHL J1046.7-2532,,bll,NVSS J104651-253547,,0
4FGL J1047.2-5517,,,bcu,2MASS J10472634-5513362,,0
4FGL J1047.2+6740,,,,,,0
4FGL J1047.7+7238,3FHL J1047.3+7239,,bll,GB6 J1047+7238,,0
4FGL J1047.8-6216,3FHL J1047.5-6217,,bcu,PMN J1047-6217,,0
4FGL J1047.9+0055,,,bcu,TXS 1045+011,,0
4FGL J1047.9-3738,3FHL J1047.9-3738,,bcu,GALEXASC J104756.99-373730.1,,0
4FGL J1048.2-5832,3FHL J1048.2-5832,,PSR,PSR J1048-5832,FGES J1036.3-5833 field,0
4FGL J1048.4+7143,3FHL J1048.5+7144,,FSRQ,S5 1044+71,,0
4FGL J1048.4-5030,3FHL J1048.4-5030,,,,,0
4FGL J1048.5-5923,3FGL J1048.2-5928,,,,FGES J1036.3-5833 field,0
4FGL J1048.6+2340,3FGL J1048.6+2338,,PSR,PSR J1048+2339,,0
4FGL J1049.5+1548,3FGL J1049.7+1548,,bll,GB6 J1049+1548,,0
4FGL J1049.7+5011,,,bll,NVSS J104857+500943,,0
4FGL J1049.8+2741,,,,,,0
4FGL J1049.8+1429,3FGL J1049.8+1425,,bcu,MG1 J104945+1429,,0
4FGL J1050.1+0432,3FGL J1050.4+0435,,fsrq,MG1 J105009+0433,,0
4FGL J1051.2-6517,3FHL J1051.3-6519,,bcu,PKS 1049-650,,0
4FGL J1051.4-3139,,,fsrq,PKS 1048-313,,0
4FGL J1051.4+3942,3FHL J1051.4+3942,,bll,RBS 0909,,0
4FGL J1051.6+3253,,,sbg,NGC 3424,,0
4FGL J1051.6+2109,,,fsrq,OL 282,,0
4FGL J1051.9+0103,3FGL J1051.8+0105,,bll,NVSS J105151+010312,,0
4FGL J1052.3+0818,3FGL J1052.0+0816,,bcu,2MASX J10522451+0814095,,0
4FGL J1052.9-3743,3FHL J1052.9-3743,,bll,PMN J1053-3743,,0
4FGL J1053.7+4930,3FHL J1053.6+4930,,bll,GB6 J1053+4930,,0
4FGL J1054.2+3926,,,bcu,CRATES J105433+392803,,0
4FGL J1054.5+2211,3FHL J1054.5+2211,,bll,87GB 105148.6+222705,,0
4FGL J1054.7-6008,3FGL J1054.7-6006,,,,,0
4FGL J1055.5-0125,3FHL J1055.6-0125,,bll,RX J1055.5-0126,,0
4FGL J1055.6-0719,,,,,,4
4FGL J1055.7-6028,3FGL J1055.8-6025,,PSR,PSR J1055-6028,,0
4FGL J1055.7-1807,,,,,,0
4FGL J1056.8+7012,3FGL J1058.1+7010,,fsrq,S5 1053+70,,0
4FGL J1056.9-5852,3FGL J1056.7-5853,,PSR,PSR J1057-5851,,2050
4FGL J1057.2+5510,,,bcu,SDSS J105707.47+551032.2,,0
4FGL J1057.3-2341,3FGL J1057.3-2341,,fsrq,PKS B1054-234,,0
4FGL J1057.6-4051,3FHL J1057.6-4051,,,,,0
4FGL J1057.8-2754,3FHL J1057.8-2753,,bll,RX J1057.8-2753,,0
4FGL J1057.9-5227,3FHL J1057.6-5226,,PSR,PSR J1057-5226,,0
4FGL J1058.4-6625,3FGL J1057.7-6624,,,,,0
4FGL J1058.4+0133,3FHL J1058.4+0133,,BLL,4C +01.28,,0
4FGL J1058.5+8115,3FGL J1058.4+8112,,fsrq,S5 1053+81,,0
4FGL J1058.6+2817,,,bll,GB6 J1058+2817,,0
4FGL J1058.6-8003,3FHL J1058.5-8005,,bll,PKS 1057-79,,0
4FGL J1058.6+5627,3FHL J1058.6+5628,,BLL,TXS 1055+567,,0
4FGL J1058.9-6101,3FGL J1058.5-6106c,,,,,2048
4FGL J1059.2-1134,3FHL J1059.1-1134,,bll,PKS B1056-113,,0
4FGL J1059.4+2148,,,,,,0
4FGL J1059.4+0226,3FGL J1059.3+0224,,,,,0
4FGL J1059.5+2057,3FGL J1059.9+2056,,fsrq,MG2 J105938+2057,,0
4FGL J1059.5-6021,,,spp,SNR G289.7-00.3,,0
4FGL J1100.0-2044,3FGL J1100.2-2044,,,,,0
4FGL J1100.3+4020,3FHL J1100.3+4020,,bll,RX J1100.3+4019,,0
4FGL J1101.3+7017,,,,,,0
4FGL J1101.4+4108,3FHL J1101.4+4107,,bll,RX J1101.3+4108,,0
4FGL J1101.5+3904,,,bcu,CRATES J110130+390434,,1
4FGL J1102.0-6054,3FGL J1101.9-6053,,spp,2MASS J11015838-6056516,FGES J1109.4-6115 field,0
4FGL J1102.4+0246,,,,,,2052
4FGL J1102.6+5251,3FGL J1103.3+5239,,fsrq,GB6 J1102+5249,,0
4FGL J1102.8-0148,,,bcu,RX J1102.8-0148,,0
4FGL J1102.9-5628,,,bcu,2MASS J11032933-5626266,,0
4FGL J1102.9+3014,,,fsrq,B2 1100+30B,,0
4FGL J1103.0+1157,3FHL J1103.1+1156,,fsrq,TXS 1100+122,,0
4FGL J1103.6-2329,3FHL J1103.6-2328,1ES 1101-232,bll,1ES 1101-232,,0
4FGL J1103.9-5357,3FHL J1103.9-5356,,bll,PKS 1101-536,,0
4FGL J1104.0+2611,,,bcu,SDSS J110357.29+261119.1,,0
4FGL J1104.4+0730,3FHL J1104.4+0729,,bll,MG1 J110424+0730,,0
4FGL J1104.4+3812,3FHL J1104.4+3812,Markarian 421,BLL,Mkn 421,,512
4FGL J1104.9-6037,3FGL J1104.9-6036,,PSR,PSR J1105-6037,FGES J1109.4-6115 field,0
4FGL J1104.9+5748,,,bcu,7C 1101+5808,,0
4FGL J1105.1-2600,,,,,,0
4FGL J1105.3-0626,,,,,,0
4FGL J1105.4-6108,3FGL J1105.2-6113,,PSR,PSR J1105-6107,FGES J1109.4-6115 field,0
4FGL J1105.8+3944,3FHL J1105.8+3944,,bll,GB6 J1105+3946,,0
4FGL J1105.8-0731,,,,,,0
4FGL J1106.0+2813,3FGL J1105.9+2814,,fsrq,MG2 J110606+2812,,0
4FGL J1106.2+7303,,,,,,0
4FGL J1106.2-1048,,,bcu,2MASS J11061252-1049314,,0
4FGL J1106.5-3646,3FHL J1106.5-3646,,bll,PMN J1106-3647,,0
4FGL J1106.7+3623,,,,,,0
4FGL J1106.7-1742,3FGL J1106.6-1744,,,,,0
4FGL J1107.0-4449,3FGL J1107.4-4447,,fsrq,PKS 1104-445,,0
4FGL J1107.6+0222,3FHL J1107.4+0221,,bll,NVSS J110735+022225,,0
4FGL J1107.7-3042,,,fsrq,PKS 1105-304,,0
4FGL J1107.8+1501,3FHL J1107.8+1501,,bll,RX J1107.7+1502,,0
